,Breach Type Description_Both,Breach Type Description_Electronic,Breach Type Description_Paper,Breach Type Description_Undefined,Date Reported To OCA,Organization Name,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Keywords,Organization Categories
193,0.0,1.0,0.0,0.0,2008-06-02,"Ameriprise Financial Services, Inc.",False,81.0,True,True,False,False,True,False,True,"['financial', 'inc', 'ameriprise', 'services']",Healthcare
194,0.0,1.0,0.0,0.0,2008-06-02,1st Source Bank,False,111.0,True,False,False,True,True,False,False,"['1st', 'source', 'bank']",Finance
195,0.0,1.0,0.0,0.0,2008-06-03,Quest Diagnostics Inc.,False,5.0,True,False,False,False,True,False,True,"['inc', 'diagnostics', 'quest']",Healthcare
196,0.0,1.0,0.0,0.0,2008-06-04,Shaughnessy-Kaplan Rehabilitation Hospital,False,1.0,False,False,False,False,False,False,False,"['rehabilitation', 'hospital']",Other
197,0.0,0.0,1.0,0.0,2008-06-04,Financial Industry Regulatory Authority,False,5.0,False,True,False,False,False,False,True,"['financial', 'regulatory', 'authority', 'industry']",Healthcare
198,0.0,1.0,0.0,0.0,2008-06-05,H&R Block,False,16.0,True,False,False,False,True,False,False,"['block', 'r', 'h']",Other
199,0.0,1.0,0.0,0.0,2008-06-06,"CA, Inc.",False,22.0,True,False,False,False,False,True,False,"['ca', 'inc']",Technology
200,0.0,1.0,0.0,0.0,2008-06-09,BearingPoint Management & Technology Consultants,False,7.0,True,False,False,False,True,False,True,"['management', 'technology', 'bearingpoint', 'consultants']",Technology
201,0.0,1.0,0.0,0.0,2008-06-09,Enterprise Bank,False,4650.0,False,True,False,False,True,False,True,"['bank', 'enterprise']",Finance
202,0.0,1.0,0.0,0.0,2008-06-09,"Facebook, Inc.",False,1.0,False,False,True,False,False,False,False,"['inc', 'facebook']",Technology
203,0.0,1.0,0.0,0.0,2008-06-09,"Credit Bureau of Traverse City, Inc.",False,2.0,True,False,False,True,True,False,False,"['city', 'bureau', 'traverse', 'credit', 'inc']",Corporation
204,0.0,1.0,0.0,0.0,2008-06-09,Vanguard,False,2.0,True,True,False,False,False,False,False,['vanguard'],Finance
205,0.0,1.0,0.0,0.0,2008-06-09,United Transportation Union,False,90.0,True,False,False,False,False,False,True,"['union', 'transportation', 'united']",Corporation
206,0.0,1.0,0.0,0.0,2008-06-10,Sungard Availability Services (SAS),False,1.0,True,False,False,False,True,False,True,"['sas', 'availability', 'services', 'sungard']",Corporation
207,0.0,1.0,0.0,0.0,2008-06-13,Moravian College,False,10.0,True,False,False,False,True,False,True,"['college', 'moravian']",Corporation
209,0.0,1.0,0.0,0.0,2008-06-16,Quixtar Inc.,False,3.0,False,False,False,False,False,False,False,"['quixtar', 'inc']",Corporation
211,0.0,1.0,0.0,0.0,2008-06-18,TomTom Inc.,False,1.0,False,True,False,False,False,False,False,"['tomtom', 'inc']",Technology
212,0.0,0.0,1.0,0.0,2008-06-18,"Highland Capital Brokerage, Inc.",False,2.0,True,False,False,False,False,False,False,"['highland', 'inc', 'capital', 'brokerage']",Technology
213,0.0,1.0,0.0,0.0,2008-06-19,"Ebara Technologies, Inc",False,23.0,True,True,False,False,False,False,True,"['inc', 'technologies', 'ebara']",Technology
214,0.0,0.0,1.0,0.0,2008-06-20,"All Covered, Inc.",False,89.0,True,True,False,False,False,False,True,"['covered', 'inc']",Corporation
215,0.0,1.0,0.0,0.0,2008-06-20,"Zhone Technologies, Inc.",False,55.0,True,False,False,False,True,False,True,"['inc', 'technologies', 'zhone']",Technology
216,0.0,0.0,1.0,0.0,2008-06-20,Aon Corporation,False,3694.0,True,False,False,False,True,False,True,"['aon', 'corporation']",Corporation
217,0.0,0.0,1.0,0.0,2008-06-20,"Allstate Financial Services, LLC",False,10.0,True,True,False,False,True,False,False,"['financial', 'llc', 'services', 'allstate']",Healthcare
218,0.0,1.0,0.0,0.0,2008-06-23,"Citizens Financial Group, Inc.",False,9.0,False,False,False,False,True,False,False,"['citizens', 'inc', 'group', 'financial']",Healthcare
219,0.0,1.0,0.0,0.0,2008-06-23,Massachusetts Mutual Life Insurance Company,False,5.0,True,False,False,False,True,False,True,"['life', 'mutual', 'insurance', 'company', 'massachusetts']",Finance
220,0.0,0.0,1.0,0.0,2008-06-23,Xlibris Corporation,False,90.0,False,False,False,True,False,False,False,"['xlibris', 'corporation']",Corporation
221,0.0,1.0,0.0,0.0,2008-06-23,"Bebe Stores, Inc.",False,471.0,True,False,False,False,False,False,True,"['bebe', 'inc', 'stores']",Corporation
222,0.0,1.0,0.0,0.0,2008-06-23,Citizens Bank,False,9.0,False,False,False,False,True,False,False,"['citizens', 'bank']",Finance
223,0.0,1.0,0.0,0.0,2008-06-24,"Synopsys, Inc.",False,155.0,True,False,False,False,True,False,True,"['synopsys', 'inc']",Technology
224,0.0,1.0,0.0,0.0,2008-06-25,"SunGard Data System, Inc.",False,300.0,True,False,False,False,True,False,True,"['data', 'system', 'inc', 'sungard']",Corporation
225,0.0,1.0,0.0,0.0,2008-06-25,Heald College,False,2.0,True,False,False,False,False,False,True,"['heald', 'college']",Corporation
226,0.0,1.0,0.0,0.0,2008-06-26,St. Vincent's Hospital Vanguard Health Systems,False,2.0,False,False,False,False,True,False,False,"['vincent', 'hospital', 'systems', 'health', 'vanguard']",Technology
227,0.0,1.0,0.0,0.0,2008-06-26,Nielsen Mobile,False,8.0,True,False,False,False,False,False,True,"['nielsen', 'mobile']",Technology
228,0.0,1.0,0.0,0.0,2008-06-26,UMass Memorial,False,79.0,False,True,False,False,False,False,False,"['umass', 'memorial']",Other
229,0.0,1.0,0.0,0.0,2008-06-26,JDS Uniphase,False,1194.0,True,False,False,False,True,False,True,"['uniphase', 'jds']",Technology
230,0.0,1.0,0.0,0.0,2008-06-26,Vanguard Health Systems,False,2.0,False,False,False,False,True,False,False,"['health', 'vanguard', 'systems']",Technology
231,0.0,1.0,0.0,0.0,2008-06-26,UMass Memorial Medical Center,False,79.0,False,True,False,False,False,False,False,"['umass', 'memorial', 'medical', 'center']",Technology
232,0.0,1.0,0.0,0.0,2008-06-27,Verizon,False,3696.0,True,False,False,False,True,False,True,['verizon'],Other
233,0.0,1.0,0.0,0.0,2008-06-27,"Google, Inc.",False,67.0,True,False,False,False,True,False,True,"['inc', 'google']",Technology
234,0.0,1.0,0.0,0.0,2008-07-01,National Western Life Insurane company,False,87.0,True,False,False,False,False,False,False,"['life', 'western', 'national', 'insurane', 'company']",Corporation
235,0.0,1.0,0.0,0.0,2008-07-02,Houghton Mifflin Harcourt,False,11.0,True,False,False,False,True,False,False,"['houghton', 'mifflin', 'harcourt']",Corporation
236,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,2.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
237,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,2.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
238,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,2.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
239,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,32.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
240,0.0,0.0,1.0,0.0,2008-07-02,Rockland Trust Company,False,1.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
241,0.0,0.0,1.0,0.0,2008-07-02,Rockland Trust Company,False,51.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
242,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,4.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
243,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,20.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
244,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,4.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
245,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,38.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
246,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,9.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
247,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,1.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
248,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,1.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
249,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,1.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
250,0.0,1.0,0.0,0.0,2008-07-02,Rockland Trust Company,False,1.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
252,0.0,1.0,0.0,0.0,2008-07-07,"Fischbach, LLC",False,2.0,True,False,False,False,True,False,True,"['llc', 'fischbach']",Corporation
253,0.0,1.0,0.0,0.0,2008-07-07,"Direct Marketing Services, Inc.",False,1402.0,False,False,False,True,True,False,False,"['direct', 'marketing', 'inc', 'services']",Finance
254,0.0,1.0,0.0,0.0,2008-07-07,Fremont Group,False,1.0,True,False,False,False,True,False,True,"['fremont', 'group']",Other
256,0.0,1.0,0.0,0.0,2008-07-07,Vanguard,False,1.0,False,True,False,False,False,False,False,['vanguard'],Finance
257,0.0,1.0,0.0,0.0,2008-07-08,New England Baptist Hospital,False,10.0,False,True,False,False,True,False,False,"['new', 'baptist', 'england', 'hospital']",Other
258,0.0,1.0,0.0,0.0,2008-07-09,Bowdoin College,False,2791.0,True,False,False,False,False,False,False,"['bowdoin', 'college']",Corporation
259,0.0,1.0,0.0,0.0,2008-07-11,Willis Group Holdings Limited,False,1784.0,True,True,False,False,True,False,True,"['holdings', 'group', 'willis', 'limited']",Corporation
260,0.0,0.0,1.0,0.0,2008-07-14,Stanadyne Corporation,False,105.0,True,False,False,False,True,False,True,"['stanadyne', 'corporation']",Corporation
261,0.0,1.0,0.0,0.0,2008-07-14,Oakland University,False,2.0,True,False,False,False,True,False,True,"['oakland', 'university']",Other
262,0.0,1.0,0.0,0.0,2008-07-14,Bristol-Myers Squibb Company,False,1921.0,True,False,False,False,True,False,True,"['company', 'squibb']",Corporation
263,0.0,0.0,1.0,0.0,2008-07-14,"R.H.Donnelley, Inc.",False,150.0,True,False,False,False,True,False,True,['inc'],Corporation
264,0.0,1.0,0.0,0.0,2008-07-14,"Gilead Sciences, Inc.",False,38.0,True,False,False,False,True,False,True,"['inc', 'gilead', 'sciences']",Technology
265,0.0,1.0,0.0,0.0,2008-07-15,Heinemann-Raintree Publishers,False,69.0,False,False,False,True,False,False,False,['publishers'],Other
266,0.0,1.0,0.0,0.0,2008-07-15,Rockland Trust Company,False,38.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
267,1.0,0.0,0.0,0.0,2008-07-15,Rockland Trust Company,False,1.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
268,0.0,1.0,0.0,0.0,2008-07-15,Rockland Trust Company,False,1.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
269,0.0,1.0,0.0,0.0,2008-07-17,Honeywell International Inc.,False,2.0,False,True,False,False,True,False,False,"['international', 'honeywell', 'inc']",Corporation
270,0.0,1.0,0.0,0.0,2008-07-17,"Integrated Device Technology, Inc.",False,56.0,True,False,False,False,True,False,True,"['inc', 'device', 'technology', 'integrated']",Technology
271,0.0,0.0,1.0,0.0,2008-07-17,"24 Hour Fitness USA, Inc.",False,23.0,True,False,False,False,True,False,True,"['fitness', 'hour', '24', 'inc', 'usa']",Corporation
272,0.0,0.0,1.0,0.0,2008-07-17,"Exponent, Inc.",False,204.0,True,False,False,False,True,False,True,"['inc', 'exponent']",Technology
273,0.0,1.0,0.0,0.0,2008-07-21,TeleAtlas,False,46.0,True,False,False,False,True,False,True,['teleatlas'],Technology
274,0.0,1.0,0.0,0.0,2008-07-21,The Commonwealth of MA - Health Insurance Connector Authority,False,1.0,True,False,False,False,False,False,False,"['insurance', 'authority', 'connector', 'commonwealth', 'health']",Healthcare
275,0.0,0.0,1.0,0.0,2008-07-21,Rockland Trust Company,False,1.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
276,0.0,1.0,0.0,0.0,2008-07-22,Beth Israel Deaconess Health Care,False,22.0,False,True,False,False,False,False,False,"['beth', 'deaconess', 'israel', 'care', 'health']",Technology
277,0.0,0.0,1.0,0.0,2008-07-25,Anheuser Busch,False,2811.0,True,False,False,False,True,True,True,"['busch', 'anheuser']",Other
278,1.0,0.0,0.0,0.0,2008-07-25,LPL Financial Corporation,False,3.0,True,True,False,False,True,False,True,"['financial', 'lpl', 'corporation']",Healthcare
279,0.0,0.0,1.0,0.0,2008-07-25,Bank of America,False,53.0,True,False,False,False,True,False,False,"['bank', 'america']",Technology
280,0.0,0.0,1.0,0.0,2008-07-28,"Kana Software, Inc.",False,119.0,True,False,False,False,False,False,True,"['inc', 'software', 'kana']",Technology
281,0.0,0.0,1.0,0.0,2008-07-28,Colt Express Outsourcing Services Inc.,False,10.0,True,False,False,False,True,False,True,"['express', 'services', 'outsourcing', 'colt', 'inc']",Corporation
282,0.0,0.0,1.0,0.0,2008-07-28,Macro International Inc.,False,9.0,True,False,False,False,True,False,False,"['international', 'inc', 'macro']",Corporation
283,0.0,1.0,0.0,0.0,2008-07-28,Huron Consulting Group,False,162.0,True,True,False,False,True,False,False,"['huron', 'group', 'consulting']",Finance
284,0.0,0.0,1.0,0.0,2008-07-29,HSBC Auto Finance Inc.,False,15.0,True,True,False,False,True,False,False,"['hsbc', 'auto', 'inc', 'finance']",Finance
285,0.0,1.0,0.0,0.0,2008-07-29,The Walt Disney Company,False,33366.0,True,True,False,False,True,False,True,"['company', 'walt', 'disney']",Corporation
286,0.0,1.0,0.0,0.0,2008-07-30,Boston Medical Center HealthNet Plan,False,3.0,True,False,False,False,True,False,True,"['plan', 'medical', 'boston', 'healthnet', 'center']",Technology
287,0.0,0.0,0.0,1.0,2008-07-30,"Franklin Templeton Investor Services, LLC",False,1.0,True,True,False,False,False,False,False,"['services', 'franklin', 'templeton', 'investor', 'llc']",Finance
288,0.0,1.0,0.0,0.0,2008-07-30,Bank of New York Mellon,False,30.0,True,False,False,False,False,False,False,"['york', 'new', 'bank', 'mellon']",Finance
289,0.0,1.0,0.0,0.0,2008-07-31,Northeastern University,False,61.0,True,False,False,False,False,False,False,"['northeastern', 'university']",Other
290,0.0,1.0,0.0,0.0,2008-07-31,New York Life Insurance Company,False,41.0,True,True,False,False,True,False,False,"['new', 'life', 'york', 'insurance', 'company']",Finance
291,0.0,1.0,0.0,0.0,2008-07-31,Rockland Trust Company,False,1.0,True,True,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
292,0.0,1.0,0.0,0.0,2008-08-01,Wells Fargo,False,117.0,True,False,True,True,True,False,False,"['fargo', 'wells']",Finance
294,0.0,1.0,0.0,0.0,2008-08-05,Alaska Airlines,False,2.0,False,True,False,True,False,False,False,"['airlines', 'alaska']",Other
295,0.0,1.0,0.0,0.0,2008-08-07,Northeastern University,False,7.0,True,True,False,False,False,False,False,"['northeastern', 'university']",Other
297,0.0,1.0,0.0,0.0,2008-08-08,Jackson National Life Insurance Company,True,1.0,False,True,False,False,False,False,False,"['life', 'jackson', 'insurance', 'national', 'company']",Finance
298,0.0,1.0,0.0,0.0,2008-08-11,GMAC Mortgage,False,2.0,False,True,False,False,True,False,False,"['gmac', 'mortgage']",Finance
299,0.0,1.0,0.0,0.0,2008-08-11,GMAC Ditech,False,2.0,True,True,False,True,True,False,False,"['gmac', 'ditech']",Technology
300,0.0,1.0,0.0,0.0,2008-08-11,Blue Cross Blue Shield of Georgia,False,13.0,True,False,False,False,False,False,False,"['shield', 'cross', 'blue', 'georgia']",Finance
301,0.0,1.0,0.0,0.0,2008-08-11,Charter Communications,False,472.0,True,False,True,False,True,False,True,"['communications', 'charter']",Technology
302,1.0,0.0,0.0,0.0,2008-08-12,Vanguard,False,1.0,False,True,False,False,False,False,False,['vanguard'],Finance
303,0.0,0.0,0.0,1.0,2008-08-12,USAA Brokerage Services,False,1.0,True,True,False,False,False,False,True,"['usaa', 'brokerage', 'services']",Finance
304,0.0,1.0,0.0,0.0,2008-08-12,Goldman Sachs & Co.,False,134.0,True,True,False,False,False,False,True,"['goldman', 'co', 'sachs']",Corporation
305,0.0,1.0,0.0,0.0,2008-08-12,Countrywide,True,3.0,True,False,False,False,True,False,False,['countrywide'],Corporation
306,0.0,0.0,1.0,0.0,2008-08-12,The Hartford,False,8.0,True,True,False,False,True,False,False,['hartford'],Finance
307,0.0,1.0,0.0,0.0,2008-08-14,Rockland Trust Company,False,10.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
308,0.0,1.0,0.0,0.0,2008-08-14,Rockland Trust Company,False,2.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
309,0.0,1.0,0.0,0.0,2008-08-14,Rockland Trust Company,False,6.0,False,False,False,True,False,False,False,"['trust', 'rockland', 'company']",Corporation
310,0.0,1.0,0.0,0.0,2008-08-14,The Commonwealth of MA - DOR,False,4.0,True,False,False,False,False,False,False,"['commonwealth', 'dor']",Corporation
311,0.0,1.0,0.0,0.0,2008-08-14,The Commonwealth of MA - DOR,False,4.0,True,False,False,False,False,False,False,"['commonwealth', 'dor']",Corporation
312,0.0,0.0,1.0,0.0,2008-08-14,The Commonwealth of MA - DOR,False,2.0,True,False,False,False,False,False,False,"['commonwealth', 'dor']",Corporation
313,0.0,1.0,0.0,0.0,2008-08-14,The Commonwealth of MA - DOR,False,1.0,True,False,False,False,False,False,False,"['commonwealth', 'dor']",Corporation
314,0.0,1.0,0.0,0.0,2008-08-14,The Commonwealth of MA - DOR,False,2.0,True,False,False,False,False,False,False,"['commonwealth', 'dor']",Corporation
315,0.0,1.0,0.0,0.0,2008-08-14,The Commonwealth of MA - DOR,False,1.0,True,False,False,False,False,False,False,"['commonwealth', 'dor']",Corporation
316,0.0,1.0,0.0,0.0,2008-08-19,Centillium Communications,False,4.0,True,False,False,False,False,False,True,"['communications', 'centillium']",Technology
317,0.0,1.0,0.0,0.0,2008-08-20,InterActive Financial Marketing Group,False,1750.0,True,False,False,False,True,False,False,"['interactive', 'marketing', 'group', 'financial']",Healthcare
318,0.0,1.0,0.0,0.0,2008-08-21,Sheridan State Bank,False,8.0,True,True,False,False,True,False,True,"['sheridan', 'bank', 'state']",Finance
319,0.0,1.0,0.0,0.0,2008-08-21,First State Bank of Pinedale,False,4.0,True,True,False,False,True,False,True,"['pinedale', 'first', 'bank', 'state']",Finance
